rooms,area_m2,price,floor,total_floor,is_new_building,place
3,96,500,5,10,1,Sumqayıt
2,70,650,2,9,0,Yeni Yasamal q.
3,96,940,15,16,1,Nəriman Nərimanov m.
3,96,940,15,16,1,Nəriman Nərimanov m.
4,180,2999,17,27,1,8 Noyabr m.
2,70,1300,5,14,1,Nizami m.
3,150,1599,10,17,1,28 May m.
3,120,850,14,16,1,Şah İsmayıl Xətai m.
3,105,1100,16,19,1,8
2,60,900,6,7,0,Şah İsmayıl Xətai m.
3,110,1500,7,8,0,Nəriman Nərimanov m.
3,70,900,4,5,0,Səbail r.
3,70,850,4,5,0,Xətai r.
1,60,650,10,16,1,28 May m.
2,55,1500,3,6,0,Ağ şəhər q.
3,81,1300,4,5,0,28 May m.
3,100,1500,6,14,1,Nizami m.
2,60,1100,8,16,1,Nəriman Nərimanov m.
2,95,1000,7,20,1,Elmlər Akademiyası m.
3,125,950,15,18,1,Şah İsmayıl Xətai m.
2,65,1100,13,22,1,Şah İsmayıl Xətai m.
2,65,600,4,9,0,Xalqlar Dostluğu m.
2,55,550,5,15,1,Neftçilər m.
3,150,1700,12,16,1,Səbail r.
3,140,2000,3,7,0,Şah İsmayıl Xətai m.
2,96,1000,9,15,1,Nəriman Nərimanov m.
4,130,1000,2,5,0,Memar Əcəmi m.
3,88,750,8,12,1,Yasamal q.
2,67,700,9,16,1,Qara Qarayev m.
2,75,1100,4,6,0,Nardaran q.
2,70,1350,7,12,1,Şah İsmayıl Xətai m.
3,122,900,8,18,1,Şah İsmayıl Xətai m.
4,160,1900,5,10,1,Nizami m.
3,100,3300,5,6,0,Ağ şəhər q.
2,65,500,17,18,1,Həzi Aslanov m.
2,60,650,3,3,0,Nərimanov r.
2,56,600,18,18,1,İnşaatçılar m.
2,75,1300,8,18,1,20 Yanvar m.
2,70,700,4,5,0,Nəriman Nərimanov m.
2,58,500,5,5,0,Xətai r.
2,60,800,9,12,1,Nəsimi r.
2,60,750,1,18,1,Nərimanov r.
2,50,800,3,16,1,Yasamal r.
2,72,800,8,17,1,Nəriman Nərimanov m.
3,140,1200,12,19,1,Şah İsmayıl Xətai m.
2,77,2000,10,20,1,Ağ şəhər q.
2,80,750,13,13,1,Gənclik m.
2,70,700,2,5,0,Nəsimi r.
2,60,650,2,20,1,20 Yanvar m.
2,70,1100,12,18,1,28 May m.
5,187,2000,6,18,1,Şah İsmayıl Xətai m.
4,120,800,3,7,0,Bakıxanov q.
3,85,600,17,18,1,Nəsimi m.
3,60,700,1,5,0,Böyükşor q.
2,65,1800,3,7,0,Ağ şəhər q.
2,63,1500,7,17,1,Ağ şəhər q.
2,85,1700,15,23,1,Xətai r.
2,120,1050,7,14,1,Şah İsmayıl Xətai m.
3,140,2200,9,16,1,28 May m.
3,160,1500,9,15,1,Sahil m.
2,62,850,10,15,1,Bakmil m.
3,110,1200,11,16,1,Nəriman Nərimanov m.
2,45,650,4,5,0,Nəriman Nərimanov m.
3,140,900,3,17,1,İnşaatçılar m.
2,66,900,14,18,1,Nəsimi r.
3,96,940,15,16,1,Nəriman Nərimanov m.
3,140,1350,5,16,1,Nəsimi r.
2,80,1699,3,5,0,Sahil m.
2,70,999,12,16,1,Gənclik m.
2,55,799,9,11,1,8 Noyabr m.
3,138,1400,10,16,1,Nizami m.
2,70,1300,4,16,1,Nəsimi r.
2,65,650,3,5,0,Memar Əcəmi m.
2,56,750,6,12,1,İnşaatçılar m.
3,88,600,8,9,0,Sumqayıt
3,130,1100,14,14,1,Nizami m.
3,96,900,15,16,1,Nəriman Nərimanov m.
3,130,2000,8,18,1,Elmlər Akademiyası m.
2,95,2000,2,4,0,Ağ şəhər q.
2,55,650,2,20,1,Nəsimi m.
4,190,2700,3,7,0,Xətai r.
2,60,600,16,18,1,Memar Əcəmi m.
4,156,5500,5,6,0,Ağ şəhər q.
5,265,5000,5,7,0,Nərimanov r.
3,110,1100,14,18,1,20 Yanvar m.
2,70,850,7,16,1,Nizami m.
4,110,1000,3,9,0,Azadlıq Prospekti m.
2,80,650,3,10,1,Xətai r.
2,56,350,8,9,0,Masazır q.
3,115,950,2,14,1,Nizami m.
3,140,650,10,12,1,Neftçilər m.
2,65,800,9,16,1,Dərnəgül m.
3,120,850,10,11,1,8
3,140,1400,12,16,1,Ağ şəhər q.
2,60,750,6,12,1,İnşaatçılar m.
2,47,550,15,16,1,Şah İsmayıl Xətai m.
3,110,1800,4,7,0,Ağ şəhər q.
2,82,750,5,16,1,Nəsimi r.
3,145,2000,5,6,0,Xətai r.
4,230,3000,4,8,0,Ağ şəhər q.
2,100,1400,13,16,1,Nizami m.
2,59,500,5,5,0,Xətai r.
2,80,700,16,20,1,Həzi Aslanov m.
3,105,980,2,14,1,Nizami m.
3,130,2300,6,8,0,Ağ şəhər q.
3,130,752,14,19,1,Nəriman Nərimanov m.
2,70,1100,17,20,1,Şah İsmayıl Xətai m.
3,140,1200,7,16,1,Şah İsmayıl Xətai m.
2,60,1200,14,18,1,Nərimanov r.
3,105,750,9,12,1,Həzi Aslanov m.
2,48,350,5,9,0,Sumqayıt
4,170,1300,10,17,1,İnşaatçılar m.
3,140,2200,4,7,0,Ağ şəhər q.
3,120,1700,10,27,1,8 Noyabr m.
3,128,800,6,12,1,Gəncə
2,70,700,4,5,0,Nəriman Nərimanov m.
2,60,800,9,11,1,8 Noyabr m.
3,67,499,1,12,1,Azadlıq Prospekti m.
4,100,750,1,9,0,Azadlıq Prospekti m.
2,55,650,4,5,0,20 Yanvar m.
2,65,670,9,18,1,Nəriman Nərimanov m.
3,130,1200,15,18,1,Nərimanov r.
3,85,500,1,2,0,Həzi Aslanov m.
2,55,1200,10,17,1,Nərimanov r.
3,124,1300,5,15,1,Şah İsmayıl Xətai m.
2,55,500,10,17,1,Biləcəri q.
2,60,600,13,20,1,20 Yanvar m.
3,101,2500,4,6,0,Ağ şəhər q.
2,64,700,14,18,1,Xətai r.
4,135,1050,17,20,1,20 Yanvar m.
3,125,1200,11,15,1,Nərimanov r.
2,55,850,4,16,1,Yasamal r.
2,60,1200,14,18,1,Həzi Aslanov m.
3,145,1600,21,27,1,8 Noyabr m.
3,130,1600,14,16,1,Nəsimi r.
3,70,700,3,5,0,Nərimanov r.
3,160,3450,5,14,1,Səbail r.
3,110,850,9,17,1,Həzi Aslanov m.
2,98,950,7,20,1,20 Yanvar m.
3,75,590,2,14,1,Xırdalan
3,135,1500,10,16,1,Nizami m.
3,150,2500,9,16,1,28 May m.
2,87,600,8,17,1,Həzi Aslanov m.
2,90,630,12,17,1,Həzi Aslanov m.
3,119,1500,10,16,1,28 May m.
2,70,650,9,12,1,Qaraçuxur q.
2,60,550,7,9,0,Bakıxanov q.
3,120,800,10,18,1,Nəriman Nərimanov m.
3,120,1300,3,4,0,28 May m.
2,90,1300,2,17,1,28 May m.
3,96,940,15,16,1,Nəriman Nərimanov m.
3,100,400,5,9,0,Əhmədli q.
2,55,1000,5,16,1,Nərimanov r.
2,110,2000,7,7,0,Xətai r.
2,78,850,18,20,1,Nəsimi r.
2,65,550,3,9,0,Xalqlar Dostluğu m.
2,77,500,7,14,1,Sumqayıt
2,90,700,4,17,1,Nəriman Nərimanov m.
3,70,750,1,5,0,Elmlər Akademiyası m.
2,111,999,3,17,1,Elmlər Akademiyası m.
2,100,1500,7,7,0,Ağ şəhər q.
2,72,850,18,20,1,Xətai r.
2,50,1000,4,5,0,Sahil m.
3,85,1100,7,18,1,Gənclik m.
2,80,1500,10,12,1,İçəri Şəhər m.
2,86,1400,5,12,1,İçəri Şəhər m.
2,70,450,6,9,0,Əhmədli q.
3,85,1200,11,18,1,28 May m.
2,60,400,3,7,0,Xırdalan
3,85,1900,11,20,1,28 May m.
2,60,650,4,5,0,20 Yanvar m.
4,220,1200,3,16,1,Gənclik m.
2,70,1100,7,17,1,Nəriman Nərimanov m.
5,130,750,4,9,0,Nəriman Nərimanov m.
3,110,850,9,17,1,Həzi Aslanov m.
3,60,550,1,5,0,Xalqlar Dostluğu m.
2,66,1100,13,22,1,Şah İsmayıl Xətai m.
2,45,400,8,9,0,Massiv D q.
2,60,600,18,19,1,20 Yanvar m.
2,65,1400,18,20,1,Ağ şəhər q.
2,80,1300,5,5,0,Sahil m.
2,54,1100,2,2,0,Sahil m.
2,76,500,13,14,1,Sumqayıt
2,45,400,8,9,0,Xətai r.
3,170,1000,10,16,1,Nəriman Nərimanov m.
3,130,1300,10,17,1,28 May m.
2,65,1500,13,16,1,28 May m.
3,155,1500,11,20,1,28 May m.
2,60,850,16,17,1,Memar Əcəmi m.
2,55,800,9,11,1,Nərimanov r.
2,60,599,2,9,0,Yasamal r.
3,100,980,2,14,1,Nizami m.
3,100,2300,7,16,1,28 May m.
2,85,850,9,18,1,20 Yanvar m.
3,100,2300,10,16,1,Şah İsmayıl Xətai m.
4,95,1300,3,5,0,İçəri Şəhər m.
2,65,1000,5,17,1,28 May m.
2,65,950,10,17,1,Nizami m.
2,50,850,4,6,0,28 May m.
2,65,1300,4,5,0,Sahil m.
3,110,980,1,14,1,Nizami m.
2,55,650,8,18,1,20 Yanvar m.
2,65,500,12,16,1,Xalqlar Dostluğu m.
2,40,330,4,9,0,Xırdalan
2,61,799,9,11,1,Nəsimi r.
2,50,500,9,9,0,Nəsimi m.
2,75,800,5,5,0,28 May m.
2,70,700,16,18,1,Qara Qarayev m.
2,65,900,4,5,0,İçəri Şəhər m.
2,55,600,2,9,0,Elmlər Akademiyası m.
3,148,1500,11,18,1,Azadlıq Prospekti m.
3,80,2000,4,8,0,Sahil m.
2,90,1350,5,12,1,İçəri Şəhər m.
3,95,800,7,9,0,Nizami m.
3,110,900,1,14,1,Nizami m.
3,80,748,4,5,0,8
2,65,550,2,5,0,İnşaatçılar m.
3,110,1800,4,6,0,Ağ şəhər q.
2,80,1300,7,7,0,Şah İsmayıl Xətai m.
3,100,2000,4,7,0,Ağ şəhər q.
2,40,450,1,5,0,Memar Əcəmi m.
3,110,1500,10,10,1,Sahil m.
2,60,600,10,20,1,Nəsimi m.
3,125,1400,9,17,1,28 May m.
3,120,900,2,18,1,Nizami m.
2,60,900,6,7,0,Şah İsmayıl Xətai m.
2,50,650,8,16,1,20 Yanvar m.
2,55,650,15,20,1,20 Yanvar m.
2,50,650,9,16,1,20 Yanvar m.
3,140,1500,15,15,1,28 May m.
3,100,1900,7,8,0,Ağ şəhər q.
2,80,550,6,9,0,Sumqayıt
3,91,1500,4,19,1,Elmlər Akademiyası m.
1,40,700,11,18,1,28 May m.
5,120,750,5,9,0,Azadlıq Prospekti m.
3,124,1100,15,18,1,Şah İsmayıl Xətai m.
3,125,2500,6,17,1,28 May m.
3,96,940,15,16,1,Nəriman Nərimanov m.
3,120,1200,14,16,1,Nizami m.
2,48,650,5,20,1,20 Yanvar m.
3,100,899,15,16,1,Nəriman Nərimanov m.
2,95,2000,5,8,0,Ağ şəhər q.
3,135,2500,5,8,0,Ağ şəhər q.
3,110,3500,3,6,0,Ağ şəhər q.
2,100,1000,5,16,1,Gənclik m.
3,96,940,15,16,1,Nəriman Nərimanov m.
3,95,1700,7,8,0,Ağ şəhər q.
2,68,1200,16,22,1,28 May m.
2,80,550,10,17,1,Həzi Aslanov m.
2,90,760,4,10,1,Nizami m.
3,100,800,7,9,0,Nizami m.
3,105,1000,14,18,1,Nərimanov r.
3,70,750,4,5,0,8
3,96,900,5,16,1,Nəriman Nərimanov m.
2,65,850,9,16,1,Gənclik m.
2,60,650,6,11,1,Memar Əcəmi m.
2,65,850,9,16,1,Nərimanov r.
3,134,2200,3,7,0,Ağ şəhər q.
3,100,950,3,5,0,Nəriman Nərimanov m.
3,130,1550,14,16,1,28 May m.
4,150,1400,15,16,1,Nizami m.
2,70,950,7,27,1,8 Noyabr m.
3,140,1100,7,13,1,20 Yanvar m.
1,55,500,7,19,1,8
1,40,450,7,9,0,Bakıxanov q.
3,60,699,2,2,0,İçəri Şəhər m.
3,100,700,4,16,1,Xətai r.
3,100,1600,8,8,0,Xətai r.
3,130,1300,7,8,0,Nəsimi r.
3,80,1200,7,14,1,Nəriman Nərimanov m.
2,86,1400,5,12,1,Səbail r.
3,125,1099,6,18,1,Nizami m.
3,61,360,6,6,0,Masazır q.
2,60,1000,16,24,1,8 Noyabr m.
4,152,1500,4,5,0,Yasamal r.
4,110,748,1,8,0,Azadlıq Prospekti m.
3,104,1200,15,16,1,Elmlər Akademiyası m.
3,105,1000,14,18,1,Nərimanov r.
3,132,800,6,17,1,Əhmədli m.
4,100,600,7,9,0,Həzi Aslanov m.
2,75,1000,13,20,1,Şah İsmayıl Xətai m.
2,66,880,15,16,1,Nəriman Nərimanov m.
3,100,1600,7,8,0,Ağ şəhər q.
2,60,450,10,17,1,Sumqayıt
3,160,1600,7,8,0,Nizami m.
2,70,1100,6,18,1,Nəriman Nərimanov m.
2,120,850,2,12,1,Yeni Yasamal q.
2,55,500,3,5,0,Memar Əcəmi m.
3,105,850,15,16,1,Nəriman Nərimanov m.
4,100,750,1,9,0,Azadlıq Prospekti m.
3,136,1300,2,18,1,Elmlər Akademiyası m.
2,60,400,10,17,1,Xırdalan
4,100,750,1,9,0,Azadlıq Prospekti m.
3,120,2500,12,17,1,Nizami m.
2,64,800,2,5,0,İçəri Şəhər m.
2,90,790,4,12,1,8 Noyabr m.
3,90,700,1,1,0,Nəsimi r.
3,150,900,12,17,1,Şah İsmayıl Xətai m.
2,75,1200,8,18,1,28 May m.
3,110,1000,8,15,1,28 May m.
3,145,1100,8,18,1,İnşaatçılar m.
2,70,850,15,17,1,Nəriman Nərimanov m.
2,58,500,5,5,0,Həzi Aslanov q.
3,142,1000,4,16,1,Gənclik m.
3,130,1300,15,16,1,Elmlər Akademiyası m.
4,140,1799,8,16,1,Şah İsmayıl Xətai m.
2,90,1300,2,17,1,28 May m.
3,110,650,16,17,1,İnşaatçılar m.
4,100,600,7,9,0,Əhmədli m.
2,60,900,6,7,0,Şah İsmayıl Xətai m.
2,62,850,10,15,1,Nəriman Nərimanov m.
2,90,1200,4,19,1,Elmlər Akademiyası m.
2,100,950,9,20,1,8 Noyabr m.
2,75,800,18,20,1,Nəsimi r.
3,114,1300,5,15,1,Şah İsmayıl Xətai m.
2,58,1550,13,20,1,Nizami m.
2,55,749,2,9,0,Gənclik m.
2,70,2100,4,7,0,Xətai r.
2,50,550,1,4,0,Səbail r.
4,150,4500,4,16,1,İçəri Şəhər m.
3,115,3000,1,20,1,Nəsimi r.
2,95,1500,6,9,0,Ağ şəhər q.
2,50,1100,6,17,1,Nizami m.
2,95,1800,6,19,1,Bayıl q.
2,70,1700,3,5,0,Sahil m.
2,70,2000,5,20,1,Xətai r.
4,100,750,1,9,0,Azadlıq Prospekti m.
2,90,1000,9,11,1,İnşaatçılar m.
2,70,900,13,27,1,8 Noyabr m.
2,50,750,13,20,1,Nəsimi r.
2,58,500,5,5,0,Xətai r.
2,96,940,15,16,1,Nəriman Nərimanov m.
2,62,850,10,15,1,Nəriman Nərimanov m.
2,84,530,8,17,1,Əhmədli m.
3,160,1400,7,8,0,Nizami m.
5,270,4000,5,7,0,Gənclik m.
5,270,5000,5,7,0,Gənclik m.
5,270,5500,4,7,0,Gənclik m.
4,100,600,7,9,0,Əhmədli m.
2,92,750,2,19,1,Həzi Aslanov m.
2,65,1000,9,16,1,Gənclik m.
2,54,400,1,2,0,Nizami m.
3,114,1300,5,15,1,Şah İsmayıl Xətai m.
3,135,1400,9,16,1,Nizami m.
2,60,1300,8,16,1,28 May m.
2,99,1400,7,27,1,Yasamal r.
2,72,850,18,20,1,Nəsimi r.
3,92,1000,2,5,0,Nizami m.
2,58,500,5,5,0,Həzi Aslanov q.
2,60,800,4,16,1,Şah İsmayıl Xətai m.
2,55,630,5,5,0,Gənclik m.
2,62,500,6,15,1,Xırdalan
2,60,1100,8,16,1,Nəriman Nərimanov m.
2,100,1500,10,12,1,Nizami m.
2,49,800,6,23,1,20 Yanvar m.
2,58,790,7,16,1,Şah İsmayıl Xətai m.
3,150,1000,6,17,1,Nizami m.
3,140,1200,11,18,1,Şah İsmayıl Xətai m.
2,90,700,1,5,0,Nəriman Nərimanov m.
3,75,800,4,18,1,Həzi Aslanov m.
3,120,2500,4,7,0,Ağ şəhər q.
2,65,800,7,8,0,Şah İsmayıl Xətai m.
3,126,1000,14,19,1,8 Noyabr m.
2,70,1000,17,21,1,Şah İsmayıl Xətai m.
2,55,600,1,2,0,Nizami m.
2,80,1000,5,5,0,İçəri Şəhər m.
2,70,800,8,16,1,Nəsimi r.
2,50,600,5,5,0,Memar Əcəmi m.
3,100,1300,12,17,1,Nəriman Nərimanov m.
3,106,2300,5,8,0,Xətai r.
2,55,450,2,5,0,Memar Əcəmi m.
2,65,500,12,15,1,Xırdalan
2,75,1300,14,16,1,28 May m.
3,70,600,2,9,0,Həzi Aslanov m.
3,120,1800,3,6,0,Xətai r.
3,100,500,1,1,0,28 May m.
3,105,1500,5,22,1,8 Noyabr m.
2,110,850,3,9,0,28 May m.
2,56,750,6,12,1,İnşaatçılar m.
3,140,999,6,17,1,Sahil m.
2,60,750,17,23,1,İnşaatçılar m.
2,60,1200,1,18,1,Nəriman Nərimanov m.
2,100,1000,9,17,1,Nəriman Nərimanov m.
2,72,700,11,12,1,Yasamal r.
3,140,1200,14,17,1,Nərimanov r.
4,165,1600,8,18,1,Nizami m.
2,83,950,5,6,0,Sea Breeze q.
1,62,700,1,6,0,Nardaran q.
2,88,750,15,20,1,Həzi Aslanov m.
2,80,599,13,20,1,İnşaatçılar m.
2,95,1800,9,21,1,Səbail r.
2,55,500,4,5,0,Memar Əcəmi m.
3,100,599,6,16,1,Xırdalan
3,55,950,16,20,1,20 Yanvar m.
4,180,3000,17,27,1,8 Noyabr m.
3,132,1000,15,17,1,8 Noyabr m.
5,265,5000,5,7,0,Nərimanov r.
2,63,850,2,5,0,Bayıl q.
2,58,500,5,5,0,Xətai r.
2,80,900,15,19,1,Şah İsmayıl Xətai m.
2,70,1000,10,16,1,Şah İsmayıl Xətai m.
2,70,1100,8,16,1,Nəriman Nərimanov m.
3,160,2000,4,16,1,28 May m.
2,62,800,15,16,1,Nəriman Nərimanov m.
4,185,1900,6,16,1,28 May m.
2,55,540,5,5,0,Azadlıq Prospekti m.
2,60,900,4,14,1,28 May m.
2,65,900,6,7,0,Şah İsmayıl Xətai m.
2,55,600,2,5,0,Qara Qarayev m.
2,60,1200,8,16,1,Nəriman Nərimanov m.
2,70,700,10,16,1,Memar Əcəmi m.
1,51,450,4,20,1,Bakıxanov q.
2,50,550,4,12,1,Yasamal q.
4,230,940,15,20,1,Nəsimi r.
4,190,1060,9,17,1,Nəsimi r.
3,180,3500,10,20,1,Nizami m.
2,60,700,5,16,1,Badamdar q.
2,70,670,6,16,1,Əhmədli m.
2,80,800,8,18,1,Nəsimi r.
2,70,700,16,18,1,Qara Qarayev m.
2,60,850,7,8,0,Şah İsmayıl Xətai m.
2,93,1099,9,17,1,Nizami m.
2,75,850,17,20,1,Nərimanov r.
4,120,700,12,16,1,Neftçilər m.
3,160,2800,18,20,1,Ağ şəhər q.
2,75,750,7,10,1,Gənclik m.
3,170,2000,8,12,1,Nərimanov r.
2,65,550,8,16,1,Həzi Aslanov m.
3,115,1200,14,15,1,Nəsimi r.
4,170,2000,11,18,1,Nərimanov r.
3,140,4500,2,32,1,Nəsimi r.
2,50,500,9,10,1,Suraxanı r.
3,85,1199,6,15,1,28 May m.
2,52,700,2,9,0,Azadlıq Prospekti m.
3,105,1200,5,8,0,Nəriman Nərimanov m.
4,115,900,3,9,0,Binəqədi q.
3,95,1200,4,21,1,Şah İsmayıl Xətai m.
2,65,1400,4,20,1,Bayıl q.
4,187,3500,11,16,1,28 May m.
3,90,1899,5,18,1,Elmlər Akademiyası m.
2,75,1400,13,16,1,Nərimanov r.
2,68,650,14,16,1,Yasamal q.
3,135,1000,8,16,1,28 May m.
2,60,650,13,16,1,İnşaatçılar m.
4,180,1700,4,17,1,Nizami m.
2,70,900,17,23,1,Elmlər Akademiyası m.
2,100,1500,3,7,0,Ağ şəhər q.
3,135,1500,10,16,1,Nizami m.
3,100,1000,13,16,1,28 May m.
3,110,1600,14,20,1,Nizami m.
3,115,1399,14,16,1,Nəsimi r.
2,68,700,16,18,1,Qara Qarayev m.
3,145,1450,20,27,1,8 Noyabr m.
3,130,1500,11,16,1,Nizami m.
1,60,550,6,17,1,Qara Qarayev m.
2,63,750,2,5,0,Gənclik m.
2,45,700,3,4,0,Səbail r.
2,70,850,15,16,1,Binəqədi r.
2,65,850,9,16,1,Gənclik m.
3,135,1750,5,16,1,İçəri Şəhər m.
2,68,700,16,18,1,Qara Qarayev m.
3,110,1500,3,5,0,Sahil m.
1,65,700,2,5,0,Sea Breeze q.
2,45,900,1,4,0,Sahil m.
2,70,950,10,27,1,8 Noyabr m.
3,135,1200,14,16,1,Şah İsmayıl Xətai m.
3,125,3200,3,32,1,Nəsimi r.
2,68,700,16,18,1,Qara Qarayev m.
2,65,750,7,10,1,Nizami m.
1,90,600,3,14,1,Nəriman Nərimanov m.
2,65,930,2,5,0,Nəsimi r.
2,50,650,4,5,0,20 Yanvar m.
3,85,1699,12,20,1,28 May m.
2,60,1200,14,17,1,Nərimanov r.
2,70,600,16,18,1,Memar Əcəmi m.
2,80,550,16,20,1,Bakıxanov q.
2,75,600,10,19,1,Yasamal r.
2,64,700,14,18,1,Xətai r.
2,70,880,15,16,1,Nəriman Nərimanov m.
2,50,650,8,16,1,20 Yanvar m.
2,64,700,14,18,1,Həzi Aslanov m.
3,130,1500,27,27,1,8 Noyabr m.
3,120,829,13,13,1,Neftçilər m.
2,75,900,6,18,1,28 May m.
3,85,850,16,18,1,Gənclik m.
3,140,1500,15,18,1,28 May m.
2,60,700,7,9,0,İnşaatçılar m.
4,168,3500,3,7,0,Ağ şəhər q.
2,93,1000,14,20,1,Şah İsmayıl Xətai m.
2,50,650,4,5,0,Gənclik m.
3,100,800,4,9,0,Elmlər Akademiyası m.
2,75,900,15,17,1,Nəriman Nərimanov m.
2,50,650,1,4,0,Şah İsmayıl Xətai m.
1,45,450,3,5,0,Memar Əcəmi m.
2,75,900,15,17,1,Nəriman Nərimanov m.
2,60,750,6,12,1,Elmlər Akademiyası m.
2,72,850,18,20,1,Nəsimi r.
3,140,1900,3,20,1,Nəriman Nərimanov m.
2,70,1700,3,5,0,Sahil m.
3,140,1900,9,16,1,Nəriman Nərimanov m.
3,135,800,8,18,1,İnşaatçılar m.
1,40,350,3,5,0,Elmlər Akademiyası m.
2,66,880,15,16,1,Nəriman Nərimanov m.
2,65,1200,14,18,1,Nəsimi r.
2,70,800,14,17,1,Nərimanov r.
4,180,3000,14,15,1,28 May m.
3,120,1600,11,15,1,28 May m.
3,140,1300,16,17,1,Elmlər Akademiyası m.
3,100,2500,7,16,1,28 May m.
2,110,1500,11,18,1,Nərimanov r.
2,75,1200,15,20,1,Nərimanov r.
2,83,1200,7,17,1,28 May m.
5,250,3500,4,8,0,Nərimanov r.
3,100,2000,11,16,1,Sahil m.
4,142,3000,4,7,0,Şah İsmayıl Xətai m.
2,60,1000,12,18,1,Şah İsmayıl Xətai m.
2,90,1650,14,18,1,Şah İsmayıl Xətai m.
3,110,750,11,18,1,Həzi Aslanov m.
3,128,2500,4,8,0,Ağ şəhər q.
2,56,1000,10,12,1,Nərimanov r.
2,95,650,8,14,1,Həzi Aslanov m.
2,70,550,8,20,1,Həzi Aslanov m.
2,80,800,17,20,1,Nəsimi r.
3,115,3000,3,6,0,Ağ şəhər q.
3,75,900,4,6,0,Şah İsmayıl Xətai m.
3,130,2200,16,17,1,28 May m.
2,55,850,5,16,1,Nəriman Nərimanov m.
2,64,1050,13,20,1,Şah İsmayıl Xətai m.
2,60,950,10,14,1,Şah İsmayıl Xətai m.
3,105,1000,14,18,1,Xətai r.
3,80,850,4,5,0,Şah İsmayıl Xətai m.
3,135,1000,15,18,1,Nizami m.
1,60,550,6,17,1,Qara Qarayev m.
2,65,699,11,12,1,Yasamal r.
2,100,1800,7,19,1,Səbail r.
3,105,1300,5,17,1,28 May m.
2,78,849,4,25,1,Nəsimi r.
4,100,600,5,5,0,Neftçilər m.
3,120,950,15,19,1,Şah İsmayıl Xətai m.
2,56,1000,10,18,1,8 Noyabr m.
2,85,1000,4,16,1,Nəriman Nərimanov m.
1,45,700,14,20,1,8 Noyabr m.
3,83,1100,5,20,1,8 Noyabr m.
2,60,400,4,6,0,Masazır q.
3,155,2500,16,20,1,Elmlər Akademiyası m.
3,105,750,9,16,1,Memar Əcəmi m.
3,120,1400,9,15,1,Sahil m.
3,90,1100,5,20,1,Nəsimi r.
2,65,1200,13,18,1,Nərimanov r.
3,140,3000,6,7,0,Ağ şəhər q.
2,80,1100,6,18,1,Şah İsmayıl Xətai m.
2,80,1400,13,16,1,Nərimanov r.
3,91,1000,2,5,0,Nəsimi r.
2,120,2900,8,25,1,Sahil m.
2,80,800,8,8,0,Nəriman Nərimanov m.
3,148,1700,6,27,1,8 Noyabr m.
2,70,2200,21,25,1,Səbail r.
3,148,1800,11,27,1,Yasamal r.
3,130,3000,5,7,0,Ağ şəhər q.
2,70,1100,13,18,1,28 May m.
3,107,1150,9,27,1,Yasamal r.
4,205,2200,5,12,1,Nəriman Nərimanov m.
2,75,1000,15,27,1,8 Noyabr m.
2,60,750,6,12,1,İnşaatçılar m.
3,95,1800,6,19,1,Bayıl q.
3,85,1200,5,20,1,8 Noyabr m.
3,100,1700,5,6,0,Sahil m.
4,200,1300,8,18,1,Nəsimi r.
3,125,800,14,17,1,Dərnəgül m.
4,110,1000,3,9,0,Azadlıq Prospekti m.
2,80,1100,14,18,1,28 May m.
2,60,600,5,5,0,Memar Əcəmi m.
3,93,1200,10,16,1,Həzi Aslanov m.
2,60,600,1,5,0,Xalqlar Dostluğu m.
2,50,700,13,16,1,İnşaatçılar m.
3,75,1200,15,16,1,20 Yanvar m.
2,90,600,7,17,1,Əhmədli m.
2,58,500,5,5,0,Memar Əcəmi m.
2,70,750,7,16,1,Badamdar q.
2,76,850,10,20,1,Nəsimi r.
2,80,900,6,15,1,Nəriman Nərimanov m.
2,65,650,4,5,0,20 Yanvar m.
2,70,1200,4,16,1,Nəsimi r.
2,80,750,5,17,1,Dərnəgül m.
2,66,850,15,16,1,Nəriman Nərimanov m.
4,182,2400,12,16,1,Gənclik m.
4,90,1000,3,9,0,Azadlıq Prospekti m.
2,70,1200,10,18,1,Yasamal r.
4,170,1500,18,20,1,Elmlər Akademiyası m.
2,75,1300,15,17,1,28 May m.
3,80,599,1,5,0,Xalqlar Dostluğu m.
2,70,700,16,18,1,Qara Qarayev m.
4,168,1400,3,16,1,Nəriman Nərimanov m.
2,75,850,18,20,1,Nərimanov r.
2,65,700,7,9,0,Yeni Yasamal q.
4,250,2500,3,3,0,Sahil m.
2,50,750,11,21,1,20 Yanvar m.
3,100,1500,6,14,1,Nizami m.
2,100,1400,16,27,1,8 Noyabr m.
3,65,700,2,2,0,İçəri Şəhər m.
3,150,2000,3,10,1,Şah İsmayıl Xətai m.
2,52,650,4,5,0,20 Yanvar m.
4,150,1900,9,16,1,Şah İsmayıl Xətai m.
2,88,1300,2,17,1,28 May m.
3,137,2200,15,22,1,Elmlər Akademiyası m.
3,170,1500,4,18,1,Elmlər Akademiyası m.
3,110,1400,3,16,1,28 May m.
2,66,880,15,16,1,Nəriman Nərimanov m.
2,60,1200,14,18,1,Ağ şəhər q.
2,68,1200,9,18,1,Elmlər Akademiyası m.
3,112,2300,9,16,1,28 May m.
2,68,999,14,22,1,Nəsimi r.
2,50,600,5,6,0,28 May m.
3,94,600,2,9,0,Badamdar q.
4,180,2000,6,16,1,Elmlər Akademiyası m.
3,100,3500,3,6,0,Ağ şəhər q.
