location,rooms,area_m2,price,url
"Elan №5700960 - Bakı, Xətai r., 2 otaqlı, 105 m², 3/14 mərtəbə",2,105,2500,https://bina.az/items/5700960
"Elan №5766847 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 10/16 mərtəbə",2,96,800,https://bina.az/items/5766847
"Elan №5224864 - Bakı, Elmlər Akademiyası m., 4 otaqlı, 190 m², 9/10 mərtəbə",4,190,1900,https://bina.az/items/5224864
"Elan №5723464 - Bakı, Nərimanov r., 3 otaqlı, 80 m², 3/18 mərtəbə",3,80,1350,https://bina.az/items/5723464
"Elan №5766842 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 10/16 mərtəbə",2,96,800,https://bina.az/items/5766842
"Elan №5766840 - Bakı, Qara Qarayev m., 2 otaqlı, 66 m², 11/17 mərtəbə",2,66,750,https://bina.az/items/5766840
"Elan №5766837 - Bakı, Əhmədli m., 2 otaqlı, 80 m², 4/16 mərtəbə",2,80,550,https://bina.az/items/5766837
"Elan №5748833 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 65 m², 10/17 mərtəbə",2,65,700,https://bina.az/items/5748833
"Elan №5766835 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 105 m², 24/24 mərtəbə",2,105,1200,https://bina.az/items/5766835
"Elan №5766834 - Bakı, 8 Noyabr m., 2 otaqlı, 98 m², 19/27 mərtəbə",2,98,1300,https://bina.az/items/5766834
"Elan №5722609 - Bakı, 8 Noyabr m., 3 otaqlı, 148 m², 27/27 mərtəbə",3,148,1500,https://bina.az/items/5722609
"Elan №5766832 - Bakı, İçəri Şəhər m., 2 otaqlı, 70 m², 3/17 mərtəbə",2,70,800,https://bina.az/items/5766832
"Elan №5766826 - Bakı, Nərimanov r., 2 otaqlı, 65 m², 7/16 mərtəbə",2,65,900,https://bina.az/items/5766826
"Elan №5766828 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 97 m², 10/16 mərtəbə",2,97,800,https://bina.az/items/5766828
"Elan №5766827 - Bakı, Badamdar q., 2 otaqlı, 53 m², 11/18 mərtəbə",2,53,700,https://bina.az/items/5766827
"Elan №5766825 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 10/16 mərtəbə",2,96,800,https://bina.az/items/5766825
"Elan №5766805 - Bakı, Nəsimi r., 2 otaqlı, 70 m², 3/18 mərtəbə",2,70,1100,https://bina.az/items/5766805
"Elan №5302857 - Bakı, Sea Breeze q., 1 otaqlı, 55 m², 2/6 mərtəbə",1,55,1200,https://bina.az/items/5302857
"Elan №5384126 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 110 m², 16/20 mərtəbə",3,110,2000,https://bina.az/items/5384126
"Elan №5766821 - Bakı, 8 Noyabr m., 2 otaqlı, 95 m², 4/9 mərtəbə",2,95,180,https://bina.az/items/5766821
"Elan №5742833 - Bakı, 8 Noyabr m., 2 otaqlı, 106 m², 6/27 mərtəbə",2,106,1400,https://bina.az/items/5742833
"Elan №5686681 - Bakı, İnşaatçılar m., 3 otaqlı, 100 m², 6/18 mərtəbə",3,100,150,https://bina.az/items/5686681
"Elan №5766817 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 61 m², 4/5 mərtəbə",2,61,850,https://bina.az/items/5766817
"Elan №5762996 - Bakı, Xətai r., 3 otaqlı, 100 m², 19/20 mərtəbə",3,100,1100,https://bina.az/items/5762996
"Elan №5766816 - Bakı, 8 Noyabr m., 2 otaqlı, 70 m², 10/27 mərtəbə",2,70,1000,https://bina.az/items/5766816
"Elan №5759870 - Bakı, Neftçilər m., 3 otaqlı, 70 m², 2/5 mərtəbə",3,70,700,https://bina.az/items/5759870
"Elan №5716016 - Bakı, Neftçilər m., 3 otaqlı, 120 m², 11/18 mərtəbə",3,120,800,https://bina.az/items/5716016
"Elan №5766815 - Bakı, Memar Əcəmi m., 3 otaqlı, 95 m², 15/17 mərtəbə",3,95,1200,https://bina.az/items/5766815
"Elan №5728584 - Bakı, Neftçilər m., 3 otaqlı, 74 m², 12/17 mərtəbə",3,74,800,https://bina.az/items/5728584
"Elan №5766810 - Bakı, Nizami m., 3 otaqlı, 90 m², 6/16 mərtəbə",3,90,850,https://bina.az/items/5766810
"Elan №5766809 - Bakı, 28 May m., 2 otaqlı, 70 m², 18/18 mərtəbə",2,70,1400,https://bina.az/items/5766809
"Elan №5705417 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 150 m², 14/17 mərtəbə",3,150,1500,https://bina.az/items/5705417
"Elan №5766808 - Bakı, Nəsimi m., 2 otaqlı, 55 m², 8/17 mərtəbə",2,55,500,https://bina.az/items/5766808
"Elan №5386206 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 136 m², 5/18 mərtəbə",3,136,900,https://bina.az/items/5386206
"Elan №5766802 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 110 m², 8/16 mərtəbə",3,110,1200,https://bina.az/items/5766802
"Elan №5766800 - Bakı, Sahil m., 3 otaqlı, 92 m², 2/5 mərtəbə",3,92,1000,https://bina.az/items/5766800
"Elan №5739280 - Bakı, 28 May m., 3 otaqlı, 95 m², 8/17 mərtəbə",3,95,1300,https://bina.az/items/5739280
"Elan №5678288 - Bakı, Neftçilər m., 2 otaqlı, 60 m², 2/5 mərtəbə",2,60,550,https://bina.az/items/5678288
"Elan №5766799 - Bakı, Memar Əcəmi m., 2 otaqlı, 60 m², 10/12 mərtəbə",2,60,700,https://bina.az/items/5766799
"Elan №5743153 - Bakı, Gənclik m., 7 otaqlı, 700 m², 18/18 mərtəbə",7,700,6000,https://bina.az/items/5743153
"Elan №5537502 - Bakı, 28 May m., 3 otaqlı, 140 m², 8/24 mərtəbə",3,140,1800,https://bina.az/items/5537502
"Elan №5766793 - Bakı, Nərimanov r., 2 otaqlı, 70 m², 10/17 mərtəbə",2,70,1000,https://bina.az/items/5766793
"Elan №5718947 - Bakı, Neftçilər m., 3 otaqlı, 100 m², 9/18 mərtəbə",3,100,700,https://bina.az/items/5718947
"Elan №5729537 - Bakı, Azadlıq Prospekti m., 2 otaqlı, 65 m², 5/5 mərtəbə",2,65,650,https://bina.az/items/5729537
"Elan №5589559 - Bakı, Nizami m., 3 otaqlı, 110 m², 14/18 mərtəbə",3,110,1600,https://bina.az/items/5589559
"Elan №5766789 - Bakı, Qara Qarayev m., 3 otaqlı, 70 m², 4/5 mərtəbə",3,70,699,https://bina.az/items/5766789
"Elan №5757449 - Bakı, Azadlıq Prospekti m., 1 otaqlı, 50 m², 5/17 mərtəbə",1,50,600,https://bina.az/items/5757449
"Elan №5766780 - Bakı, Xalqlar Dostluğu m., 2 otaqlı, 50 m², 2/19 mərtəbə",2,50,500,https://bina.az/items/5766780
"Elan №5691346 - Bakı, Nizami m., 3 otaqlı, 164 m², 15/16 mərtəbə",3,164,1750,https://bina.az/items/5691346
"Elan №5766775 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 85 m², 18/18 mərtəbə",3,85,800,https://bina.az/items/5766775
"Elan №5764752 - Bakı, İnşaatçılar m., 3 otaqlı, 122 m², 16/21 mərtəbə",3,122,849,https://bina.az/items/5764752
"Elan №5672766 - Bakı, Nizami m., 3 otaqlı, 110 m², 6/14 mərtəbə",3,110,1500,https://bina.az/items/5672766
"Elan №5756180 - Bakı, Xalqlar Dostluğu m., 3 otaqlı, 75 m², 8/9 mərtəbə",3,75,700,https://bina.az/items/5756180
"Elan №5759484 - Bakı, Xətai r., 3 otaqlı, 105 m², 6/7 mərtəbə",3,105,2500,https://bina.az/items/5759484
"Elan №5766769 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 100 m², 10/17 mərtəbə",2,100,799,https://bina.az/items/5766769
"Elan №5554760 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 140 m², 13/18 mərtəbə",3,140,2400,https://bina.az/items/5554760
"Elan №5757285 - Bakı, 28 May m., 4 otaqlı, 150 m², 7/20 mərtəbə",4,150,1500,https://bina.az/items/5757285
"Elan №5766765 - Bakı, Azadlıq Prospekti m., 1 otaqlı, 50 m², 5/17 mərtəbə",1,50,600,https://bina.az/items/5766765
"Elan №5766766 - Bakı, Nəsimi r., 3 otaqlı, 127 m², 2/14 mərtəbə",3,127,1200,https://bina.az/items/5766766
"Elan №5766762 - Bakı, 8 Noyabr m., 3 otaqlı, 103 m², 5/22 mərtəbə",3,103,1450,https://bina.az/items/5766762
"Elan №5766760 - Bakı, İnşaatçılar m., 2 otaqlı, 50 m², 18/18 mərtəbə",2,50,378,https://bina.az/items/5766760
"Elan №5766761 - Bakı, Gənclik m., 2 otaqlı, 56 m², 5/5 mərtəbə",2,56,500,https://bina.az/items/5766761
"Elan №5766759 - Bakı, Nəsimi r., 2 otaqlı, 75 m², 9/18 mərtəbə",2,75,850,https://bina.az/items/5766759
"Elan №5764730 - Bakı, Ağ şəhər q., 3 otaqlı, 132 m², 4/7 mərtəbə",3,132,3000,https://bina.az/items/5764730
"Elan №5766754 - Bakı, Ağ şəhər q., 3 otaqlı, 140 m², 4/7 mərtəbə",3,140,3000,https://bina.az/items/5766754
"Elan №5750386 - Bakı, 8 Noyabr m., 3 otaqlı, 178 m², 25/27 mərtəbə",3,178,3200,https://bina.az/items/5750386
"Elan №5255574 - Bakı, Nizami m., 3 otaqlı, 180 m², 7/22 mərtəbə",3,180,3500,https://bina.az/items/5255574
"Elan №5766750 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 110 m², 9/20 mərtəbə",2,110,1300,https://bina.az/items/5766750
"Elan №5756686 - Bakı, Neftçilər m., 3 otaqlı, 70 m², 5/5 mərtəbə",3,70,650,https://bina.az/items/5756686
"Elan №5752493 - Bakı, Gənclik m., 2 otaqlı, 70 m², 2/9 mərtəbə",2,70,650,https://bina.az/items/5752493
"Elan №5159725 - Bakı, 8 Noyabr m., 2 otaqlı, 70 m², 3/16 mərtəbə",2,70,1099,https://bina.az/items/5159725
"Elan №5759716 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 140 m², 12/20 mərtəbə",3,140,1700,https://bina.az/items/5759716
"Elan №5724875 - Bakı, 8 Noyabr m., 3 otaqlı, 110 m², 24/27 mərtəbə",3,110,1400,https://bina.az/items/5724875
"Elan №5764090 - Xırdalan, Xırdalan, 2 otaqlı, 55 m², 14/17 mərtəbə",2,55,400,https://bina.az/items/5764090
"Elan №5766739 - Xırdalan, Xırdalan, 2 otaqlı, 70 m², 7/10 mərtəbə",2,70,500,https://bina.az/items/5766739
"Elan №5766736 - Bakı, Kubinka q., 3 otaqlı, 92 m², 2/5 mərtəbə",3,92,1000,https://bina.az/items/5766736
"Elan №5766730 - Bakı, Memar Əcəmi m., 3 otaqlı, 145 m², 4/16 mərtəbə",3,145,850,https://bina.az/items/5766730
"Elan №5743563 - Bakı, Nəsimi r., 2 otaqlı, 70 m², 10/27 mərtəbə",2,70,950,https://bina.az/items/5743563
"Elan №5766734 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 10/16 mərtəbə",2,96,800,https://bina.az/items/5766734
"Elan №5670701 - Bakı, Nizami m., 4 otaqlı, 200 m², 13/18 mərtəbə",4,200,2500,https://bina.az/items/5670701
"Elan №5766729 - Bakı, Nərimanov r., 2 otaqlı, 85 m², 15/17 mərtəbə",2,85,1050,https://bina.az/items/5766729
"Elan №5636957 - Bakı, Nərimanov r., 3 otaqlı, 160 m², 2/18 mərtəbə",3,160,850,https://bina.az/items/5636957
"Elan №5766728 - Bakı, Nizami m., 2 otaqlı, 75 m², 6/18 mərtəbə",2,75,900,https://bina.az/items/5766728
"Elan №5574256 - Bakı, Ağ şəhər q., 2 otaqlı, 100 m², 6/9 mərtəbə",2,100,1500,https://bina.az/items/5574256
"Elan №5732619 - Bakı, Nizami m., 2 otaqlı, 70 m², 12/17 mərtəbə",2,70,850,https://bina.az/items/5732619
"Elan №5656243 - Bakı, Ağ şəhər q., 1 otaqlı, 50 m², 8/10 mərtəbə",1,50,1400,https://bina.az/items/5656243
"Elan №5766722 - Bakı, Nəsimi r., 3 otaqlı, 80 m², 8/9 mərtəbə",3,80,900,https://bina.az/items/5766722
"Elan №5748718 - Bakı, Neftçilər m., 3 otaqlı, 60 m², 5/5 mərtəbə",3,60,650,https://bina.az/items/5748718
"Elan №5499221 - Bakı, Badamdar q., 3 otaqlı, 140 m², 4/14 mərtəbə",3,140,1000,https://bina.az/items/5499221
"Elan №5708508 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 70 m², 4/5 mərtəbə",3,70,750,https://bina.az/items/5708508
"Elan №5760465 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 4/7 mərtəbə",3,120,3000,https://bina.az/items/5760465
"Elan №5717179 - Bakı, Ağ şəhər q., 2 otaqlı, 65 m², 6/20 mərtəbə",2,65,1300,https://bina.az/items/5717179
"Elan №5680292 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 135 m², 10/19 mərtəbə",3,135,1200,https://bina.az/items/5680292
"Elan №5682417 - Bakı, 28 May m., 3 otaqlı, 130 m², 11/18 mərtəbə",3,130,1600,https://bina.az/items/5682417
"Elan №5766711 - Bakı, Gənclik m., 2 otaqlı, 40 m², 9/9 mərtəbə",2,40,620,https://bina.az/items/5766711
"Elan №5430313 - Bakı, Sea Breeze q., 2 otaqlı, 72 m², 3/7 mərtəbə",2,72,1200,https://bina.az/items/5430313
"Elan №5751361 - Bakı, Ağ şəhər q., 3 otaqlı, 110 m², 3/6 mərtəbə",3,110,3000,https://bina.az/items/5751361
"Elan №5760132 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 105 m², 5/7 mərtəbə",2,105,2000,https://bina.az/items/5760132
"Elan №5766705 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 70 m², 12/18 mərtəbə",2,70,900,https://bina.az/items/5766705
"Elan №5761328 - Bakı, Memar Əcəmi m., 2 otaqlı, 55 m², 5/5 mərtəbə",2,55,500,https://bina.az/items/5761328
"Elan №5716048 - Bakı, Sahil m., 2 otaqlı, 90 m², 10/14 mərtəbə",2,90,1500,https://bina.az/items/5716048
"Elan №5708692 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 93 m², 10/16 mərtəbə",3,93,1190,https://bina.az/items/5708692
"Elan №5766700 - Bakı, Nizami m., 3 otaqlı, 135 m², 3/17 mərtəbə",3,135,1500,https://bina.az/items/5766700
"Elan №5701865 - Bakı, Yasamal r., 3 otaqlı, 170 m², 14/19 mərtəbə",3,170,1500,https://bina.az/items/5701865
"Elan №5766696 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 101 m², 16/20 mərtəbə",2,101,1000,https://bina.az/items/5766696
"Elan №5738351 - Bakı, Sahil m., 2 otaqlı, 60 m², 5/5 mərtəbə",2,60,650,https://bina.az/items/5738351
"Elan №5650514 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 120 m², 9/18 mərtəbə",3,120,1700,https://bina.az/items/5650514
"Elan №5519481 - Bakı, Sahil m., 3 otaqlı, 130 m², 11/22 mərtəbə",3,130,1500,https://bina.az/items/5519481
"Elan №5759170 - Bakı, Həzi Aslanov m., 2 otaqlı, 58 m², 4/9 mərtəbə",2,58,600,https://bina.az/items/5759170
"Elan №5766677 - Sumqayıt, Sumqayıt, 3 otaqlı, 70 m², 6/9 mərtəbə",3,70,120,https://bina.az/items/5766677
"Elan №5766676 - Bakı, Nərimanov r., 2 otaqlı, 65 m², 8/16 mərtəbə",2,65,900,https://bina.az/items/5766676
"Elan №5507162 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 88 m², 9/12 mərtəbə",2,88,800,https://bina.az/items/5507162
"Elan №5511764 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 3/8 mərtəbə",3,120,3500,https://bina.az/items/5511764
"Elan №5643772 - Bakı, Ağ şəhər q., 3 otaqlı, 156.8 m², 4/8 mərtəbə",3,8,3500,https://bina.az/items/5643772
"Elan №5766674 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 85 m², 9/15 mərtəbə",2,85,800,https://bina.az/items/5766674
"Elan №5766666 - Bakı, 28 May m., 2 otaqlı, 65 m², 8/16 mərtəbə",2,65,1000,https://bina.az/items/5766666
"Elan №5750001 - Bakı, Xətai r., 2 otaqlı, 60 m², 14/18 mərtəbə",2,60,1200,https://bina.az/items/5750001
"Elan №5766657 - Bakı, Nizami m., 2 otaqlı, 75 m², 6/16 mərtəbə",2,75,800,https://bina.az/items/5766657
"Elan №5766656 - Bakı, Gənclik m., 2 otaqlı, 50 m², 2/9 mərtəbə",2,50,750,https://bina.az/items/5766656
"Elan №5766655 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 140 m², 12/18 mərtəbə",3,140,2000,https://bina.az/items/5766655
"Elan №5762217 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 70 m², 9/15 mərtəbə",2,70,800,https://bina.az/items/5762217
"Elan №5715249 - Bakı, İnşaatçılar m., 2 otaqlı, 64 m², 17/17 mərtəbə",2,64,700,https://bina.az/items/5715249
"Elan №5766608 - Bakı, Nizami m., 2 otaqlı, 60 m², 2/5 mərtəbə",2,60,650,https://bina.az/items/5766608
"Elan №5757017 - Bakı, Nəsimi r., 2 otaqlı, 50 m², 13/20 mərtəbə",2,50,700,https://bina.az/items/5757017
"Elan №4565104 - Bakı, 8 Noyabr m., 2 otaqlı, 104 m², 16/31 mərtəbə",2,104,1299,https://bina.az/items/4565104
"Elan №5766649 - Bakı, 20 Yanvar m., 2 otaqlı, 80 m², 13/16 mərtəbə",2,80,150,https://bina.az/items/5766649
"Elan №5735049 - Bakı, 28 May m., 3 otaqlı, 90 m², 10/18 mərtəbə",3,90,1200,https://bina.az/items/5735049
"Elan №5718887 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 120 m², 1/3 mərtəbə",3,120,750,https://bina.az/items/5718887
"Elan №5766638 - Bakı, Binəqədi r., 3 otaqlı, 80 m², 4/5 mərtəbə",3,80,700,https://bina.az/items/5766638
"Elan №5766633 - Bakı, 28 May m., 2 otaqlı, 55 m², 11/17 mərtəbə",2,55,1200,https://bina.az/items/5766633
"Elan №5766627 - Bakı, 20 Yanvar m., 2 otaqlı, 54 m², 11/20 mərtəbə",2,54,650,https://bina.az/items/5766627
"Elan №5741871 - Bakı, İnşaatçılar m., 3 otaqlı, 115 m², 7/18 mərtəbə",3,115,780,https://bina.az/items/5741871
"Elan №5764256 - Bakı, Nəsimi r., 3 otaqlı, 122 m², 3/19 mərtəbə",3,122,1000,https://bina.az/items/5764256
"Elan №5692539 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 90 m², 6/19 mərtəbə",2,90,2000,https://bina.az/items/5692539
"Elan №5759525 - Bakı, Nəriman Nərimanov m., 3 otaqlı, 135 m², 9/15 mərtəbə",3,135,1800,https://bina.az/items/5759525
"Elan №5447493 - Bakı, Nəsimi r., 3 otaqlı, 93.8 m², 11/16 mərtəbə",3,8,800,https://bina.az/items/5447493
"Elan №5759568 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 65 m², 4/18 mərtəbə",2,65,1000,https://bina.az/items/5759568
"Elan №5766615 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 90 m², 5/16 mərtəbə",2,90,900,https://bina.az/items/5766615
"Elan №5672731 - Bakı, Nəsimi r., 3 otaqlı, 110 m², 6/9 mərtəbə",3,110,850,https://bina.az/items/5672731
"Elan №5766613 - Bakı, Nəriman Nərimanov m., 2 otaqlı, 96 m², 10/16 mərtəbə",2,96,800,https://bina.az/items/5766613
"Elan №5766610 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 60.5 m², 4/5 mərtəbə",2,5,850,https://bina.az/items/5766610
"Elan №5766609 - Bakı, Bayıl q., 3 otaqlı, 90 m², 14/16 mərtəbə",3,90,650,https://bina.az/items/5766609
"Elan №5747393 - Bakı, Elmlər Akademiyası m., 2 otaqlı, 70 m², 3/5 mərtəbə",2,70,850,https://bina.az/items/5747393
"Elan №5730599 - Bakı, Elmlər Akademiyası m., 1 otaqlı, 40 m², 2/5 mərtəbə",1,40,550,https://bina.az/items/5730599
"Elan №5766606 - Bakı, Ağ şəhər q., 2 otaqlı, 90 m², 4/7 mərtəbə",2,90,1800,https://bina.az/items/5766606
"Elan №5747513 - Bakı, Nəsimi r., 3 otaqlı, 100 m², 2/16 mərtəbə",3,100,1100,https://bina.az/items/5747513
"Elan №5691304 - Bakı, Şah İsmayıl Xətai m., 3 otaqlı, 150 m², 9/17 mərtəbə",3,150,1250,https://bina.az/items/5691304
"Elan №5690625 - Bakı, Nəsimi r., 3 otaqlı, 140 m², 10/16 mərtəbə",3,140,800,https://bina.az/items/5690625
"Elan №5616184 - Bakı, 28 May m., 2 otaqlı, 60 m², 18/20 mərtəbə",2,60,1400,https://bina.az/items/5616184
"Elan №5758914 - Bakı, Bakıxanov q., 2 otaqlı, 46 m², 4/10 mərtəbə",2,46,550,https://bina.az/items/5758914
"Elan №5766593 - Bakı, Nərimanov r., 3 otaqlı, 130 m², 15/17 mərtəbə",3,130,1050,https://bina.az/items/5766593
"Elan №5766597 - Bakı, Memar Əcəmi m., 2 otaqlı, 55 m², 4/5 mərtəbə",2,55,550,https://bina.az/items/5766597
"Elan №5766595 - Bakı, Xətai r., 2 otaqlı, 75 m², 3/7 mərtəbə",2,75,1300,https://bina.az/items/5766595
"Elan №5366568 - Bakı, Əhmədli m., 1 otaqlı, 70 m², 3/18 mərtəbə",1,70,450,https://bina.az/items/5366568
"Elan №5577412 - Bakı, 28 May m., 4 otaqlı, 100 m², 1/3 mərtəbə",4,100,1000,https://bina.az/items/5577412
"Elan №5690477 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 2/6 mərtəbə",3,120,2200,https://bina.az/items/5690477
"Elan №5690874 - Bakı, Ağ şəhər q., 3 otaqlı, 120 m², 6/7 mərtəbə",3,120,2900,https://bina.az/items/5690874
"Elan №5766586 - Bakı, Badamdar q., 2 otaqlı, 40 m², 4/5 mərtəbə",2,40,499,https://bina.az/items/5766586
"Elan №5766574 - Sumqayıt, Sumqayıt, 3 otaqlı, 93.2 m², 2/10 mərtəbə",3,2,650,https://bina.az/items/5766574
"Elan №5766575 - Bakı, Nəsimi r., 3 otaqlı, 140 m², 8/23 mərtəbə",3,140,1250,https://bina.az/items/5766575
"Elan №5753562 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 58 m², 3/16 mərtəbə",2,58,1000,https://bina.az/items/5753562
"Elan №5739820 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 68 m², 12/16 mərtəbə",2,68,1500,https://bina.az/items/5739820
"Elan №5766570 - Bakı, Gənclik m., 2 otaqlı, 70 m², 4/5 mərtəbə",2,70,750,https://bina.az/items/5766570
"Elan №5764144 - Bakı, 8 Noyabr m., 3 otaqlı, 145 m², 19/27 mərtəbə",3,145,1550,https://bina.az/items/5764144
"Elan №5766565 - Bakı, Gənclik m., 2 otaqlı, 54 m², 7/9 mərtəbə",2,54,120,https://bina.az/items/5766565
"Elan №5766562 - Bakı, Qara Qarayev m., 2 otaqlı, 60 m², 11/17 mərtəbə",2,60,720,https://bina.az/items/5766562
"Elan №5757291 - Bakı, Ağ şəhər q., 3 otaqlı, 85 m², 7/7 mərtəbə",3,85,2300,https://bina.az/items/5757291
"Elan №5762303 - Bakı, Nizami m., 3 otaqlı, 110 m², 1/14 mərtəbə",3,110,980,https://bina.az/items/5762303
"Elan №5729592 - Xırdalan, Xırdalan, 2 otaqlı, 48 m², 6/6 mərtəbə",2,48,445,https://bina.az/items/5729592
"Elan №5766556 - Bakı, Şah İsmayıl Xətai m., 2 otaqlı, 68 m², 11/18 mərtəbə",2,68,950,https://bina.az/items/5766556
"Elan №5766547 - Bakı, Gənclik m., 2 otaqlı, 70 m², 6/9 mərtəbə",2,70,700,https://bina.az/items/5766547
"Elan №5762087 - Bakı, 28 May m., 3 otaqlı, 130 m², 12/24 mərtəbə",3,130,1599,https://bina.az/items/5762087
"Elan №5766543 - Bakı, 28 May m., 2 otaqlı, 60 m², 11/16 mərtəbə",2,60,1200,https://bina.az/items/5766543
"Elan №5651936 - Bakı, Gənclik m., 3 otaqlı, 110 m², 4/15 mərtəbə",3,110,1000,https://bina.az/items/5651936
"Elan №5766541 - Bakı, Böyükşor q., 3 otaqlı, 150 m², 6/16 mərtəbə",3,150,1000,https://bina.az/items/5766541
"Elan №5630609 - Bakı, Qara Qarayev m., 2 otaqlı, 65 m², 2/5 mərtəbə",2,65,599,https://bina.az/items/5630609
"Elan №5725168 - Bakı, İçəri Şəhər m., 2 otaqlı, 70 m², 3/14 mərtəbə",2,70,1200,https://bina.az/items/5725168
"Elan №5725301 - Bakı, 28 May m., 3 otaqlı, 130 m², 4/16 mərtəbə",3,130,1500,https://bina.az/items/5725301
"Elan №5766476 - Bakı, 8 Noyabr m., 3 otaqlı, 100 m², 19/27 mərtəbə",3,100,1000,https://bina.az/items/5766476
"Elan №5766534 - Bakı, Əhmədli q., 2 otaqlı, 50 m², 3/9 mərtəbə",2,50,450,https://bina.az/items/5766534
